Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
St. Lucia,LCA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.335197926,1.386308814,2.048900423,1.951613446,2.058966133,2.231732612,2.208236723,2.251469888,2.486372765,2.464361541,2.445141066,2.615290733,2.657618447,2.759940312,2.73990945,2.660442828,2.88340235,2.865363658,2.906700892,8.073641063,3.100593626,3.427343076,4.332154987,2.931405065,2.91755332,2.84700751,2.890943357,2.991595149,2.979402609,3.023804178
Latin America & Caribbean,LCN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.044771904,2.065844098,2.066953466,2.084441741,2.142770538,2.15840093,2.265519452,2.370332146,2.429601189,2.379651788,2.423207204,2.399028942,2.376019089,2.383865089,2.458405329,2.509229268,2.555822536,2.608873308,2.65723522,2.578352796,2.707765855,2.787336939,2.882126911,2.921039843,2.905392638,2.858648099,2.760180669,2.699347736,2.611409441,2.560649217
Least developed countries: UN classification,LDC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.1290589,0.124853659,0.121808918,0.12343681,0.132394211,0.145481808,0.151905669,0.158296653,0.159825977,0.165173409,0.165423221,0.172562047,0.174697139,0.185694482,0.191038611,0.195958454,0.203251373,0.211148918,0.218682372,0.232135532,0.246564157,0.254057632,0.260725643,0.274744424,0.288186537,0.295799618,0.311371476,0.324530779,0.332683989,0.341196527
Low income,LIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.628983138,0.603744915,0.538948776,0.497131234,0.472807427,0.453576572,0.425260937,0.402329367,0.383803681,0.391364619,0.398281946,0.402077962,0.387087196,0.392607479,0.395102635,0.42352693,0.430221263,0.406652326,0.422959022,0.383057131,0.374812975,0.335925942,0.314604209,0.273388807,0.274776893,0.242850039,0.253375637,0.293293231,0.285320409,0.28962662
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.952894142,7.199670872,7.099151482,7.330401173,6.568791671,6.474587245,6.70134346,6.924771797,7.145076111,7.051969952,6.661418277,6.291946309,6.529546161,6.764706005,6.70553948,6.64682265,6.592335813,5.689900512,6.214513681,5.886474939,5.288648823,4.97388729,5.204766405,5.16220175,4.313133395,4.283228388,3.988407189,4.222861422,3.666745255,3.897926458
Sri Lanka,LKA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.221635184,0.227535412,0.295994317,0.283963689,0.318881886,0.319027927,0.455156967,0.451521115,0.46378604,0.509020568,0.582076331,0.573718096,0.597508967,0.645546016,0.663841663,0.715272864,0.629570172,0.684909284,0.641013344,0.610728505,0.645058173,0.755938089,0.824969419,0.703424802,0.847049783,0.970910854,1.034287615,1.089349031,1.00092296,1.090675627
Lower middle income,LMC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.113016518,1.120877828,1.087616573,1.056907091,1.029023951,1.054706724,1.054588456,1.076115007,1.065717167,1.102096182,1.111121772,1.125621633,1.135006696,1.164333942,1.198428843,1.220683138,1.264372739,1.323729092,1.347991947,1.379097359,1.428791057,1.484380004,1.528488805,1.536940164,1.602155534,1.597940899,1.612093291,1.661723951,1.730165935,1.748662688
Low & middle income,LMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.078787843,2.073989908,2.034809293,2.010649862,1.961369971,2.017610246,2.001239145,1.996784477,1.991561048,1.96840854,2.021409427,2.054554782,2.102819906,2.241288751,2.396408579,2.533911218,2.670755061,2.796611336,2.845681945,2.880624148,3.055254986,3.218037557,3.268276997,3.3186467,3.320061875,3.252867547,3.231971428,3.281636211,3.359939516,3.382211215
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.188994201,0.19130816,0.188323208,0.190933015,0.188418343,0.191305526,0.189248825,0.192641207,0.196410324,0.195562928,0.195133667,0.200052714,0.205253075,0.205716922,0.216582791,0.217454631,0.217525474,0.221834011,0.230574827,0.263790638,0.271907466,0.279730297,0.301744573,0.294126305,0.291135828,0.306817811,0.321847572,0.322488946,0.332117549,0.345958255
Late-demographic dividend,LTE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.398193299,3.387636678,3.338746171,3.318050535,3.234781126,3.36210111,3.333054098,3.284217307,3.285500067,3.227270593,3.333635512,3.427572964,3.560686547,3.886372966,4.247794606,4.590141633,4.910069186,5.177246735,5.301483612,5.40218773,5.822887774,6.229106836,6.328913801,6.500768783,6.452283394,6.355090365,6.317416879,6.410159839,6.597812977,6.711229518
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.713199442,9.257224496,5.399833627,4.274139042,4.049608109,3.786060574,3.951007507,3.893557086,4.144442995,3.475928697,3.003255289,3.212499186,3.258722606,3.288228155,3.526720564,3.861517472,3.981762324,4.088145504,4.083507545,3.695956383,4.068083042,3.913325743,3.992940664,3.830693465,3.703492659,3.810789214,3.904845812,3.966902972,4.158422562,4.198076022
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,29.56658374,30.36175711,29.17065086,29.3100195,26.8288143,21.19302539,21.09964391,19.64477292,17.8243466,18.39828097,19.61952785,20.65568201,22.0093006,22.67342686,25.45323535,25.60420297,24.79704354,23.14617017,22.55192972,20.97299341,21.7574405,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977,15.20582045,15.09216281,15.33020757,15.30642656
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.051796913,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.181579866,3.317373005,3.367030096,3.443810739,3.696429298,3.876699912,3.724758973,3.436572194,4.061872255,3.835493313,3.721147063,3.701592882,3.651352159,3.701593036,3.648821173,3.665855177,4.042188179,3.955435862
"Macao SAR, China",MAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.875021886,0.925241044,0.97950149,0.991212502,1.057570981,1.082369565,1.05485025,1.091355667,1.102122657,1.142776145,1.151485681,1.253711662,1.278760332,1.255846429,1.364826393,1.432049887,1.459474196,1.484024689,1.537221854,1.521398968,1.594338936,1.700112763,1.741416033,1.703668382,1.713646499,1.741903173,1.718162933,1.787879837,1.808085149,1.968907009
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.29340069,8.2738858,6.828826655,5.85246084,4.764817183,4.11079507,3.528661725,3.262483854,2.946961172,2.508000008,2.294277504,2.405646072,2.466180127,2.67635896,2.686442825,2.831444367,2.769903306,2.831994981,2.840876279,2.66646838,2.899711283,2.915371436,2.845831571,2.510877495,2.697865341,2.827948756,2.903838826,2.9253893,3.154547318,3.325546071
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.074898412,0.07758104,0.076049591,0.076804326,0.090055753,0.098780472,0.091496714,0.09608291,0.1068787,0.106160588,0.101748652,0.099942159,0.065071131,0.08745051,0.090407123,0.090995343,0.084753212,0.086323897,0.086771706,0.080029961,0.086051974,0.097994656,0.119305555,0.124215321,0.124298108,0.131987107,0.124696393,0.132596896,0.124783297,0.149637883
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.711247038,0.689209563,0.961795798,0.813520714,0.793018267,1.006940141,1.06124522,1.263752602,1.132229835,1.546145244,1.628278237,1.670587908,2.121224579,1.783154809,2.482334056,2.345139466,2.767166786,2.675885671,2.582498983,2.607173527,2.65505076,2.697361368,2.941639385,2.819867829,3.287437202,3.145217215,3.874501357,3.936991238,4.287831755,4.182292243
Middle East & North Africa,MEA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.372094512,3.370772707,3.546023281,3.689220173,3.878522707,3.906724223,3.95729311,4.057565643,3.988155845,4.050815982,4.148982265,4.266406343,4.338745143,4.41428563,4.569257837,4.771106316,4.932385021,5.038859141,5.217089293,5.261307573,5.370513124,5.371775471,5.562023471,5.556453013,5.619084468,5.591071635,5.541774219,5.532358017,5.402336731,5.401343836
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.29880798,3.455242818,3.43180541,3.469998718,3.697017828,3.410486381,3.523442933,3.6753448,3.853017461,3.686933103,3.87418683,3.811386023,3.824922364,3.950918736,3.983806506,4.098825465,4.194157087,4.220752048,4.18974453,4.037571406,4.113215314,4.190959072,4.202377368,4.056076458,3.892354324,3.925346727,3.894939366,3.839000611,3.649350191,3.591708614
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,1.666145996,1.838836221,1.805778491,1.775077906,1.746284295,1.718935024,1.880972086,1.857562135,1.844201829,2.021575726,2.201996428,2.018607884,2.388169289,2.576513252,2.582644639,2.59076947,2.415638383,2.612281466,2.620937558,2.642955591,2.68183822,2.726281364,2.975069041,3.035822829,3.724471997,3.814610108,3.913979585,4.024324968
Middle income,MIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.190204955,2.187778382,2.151984839,2.130932232,2.081147421,2.145023044,2.131363163,2.130082379,2.127595682,2.1036144,2.16229665,2.199816614,2.256113387,2.409351534,2.581272601,2.732050067,2.884910325,3.029191489,3.085498153,3.132059635,3.329634754,3.517901002,3.580251403,3.644545209,3.650144733,3.58358825,3.564197712,3.620241972,3.71416074,3.744954107
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.202186311,4.114527227,4.231864553,4.426877154,4.312827813,4.294432762,5.044563655,4.502047956,4.901562772,4.506375853,4.323043897,4.383546564,4.143242276,4.509631983,4.349229415,4.531495635,4.519102898,4.746620875,4.631398117,4.325413431,4.204371545,4.624639348,4.390978645,3.943737473,3.724356864,3.579319286,3.522333131,3.755118077,3.51601022,3.996737213
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.00111794,0.001096014,0.001074048,0.001051911,0.001029676,0.001007953,0,0.000965316,,,0.125454874,0.138986918,0.117128738,0.113432285,0.116060273,0.125184446,0.138730451,0.147007519,0.142944347,0.166970062,0.17901781,0.194516934,0.188317217,0.189366842,0.192572694,0.201513766,0.249731209,0.268235959,0.274401426,0.283457954
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.522291555,6.074015034,5.902866563,7.567841253,6.69695862,6.305988835,6.106789855,6.452607297,6.151258672,6.218103195,5.46032039,6.335426484,5.859044353,6.548213153,6.479459874,6.512577233,6.538237823,6.687581821,6.644209959,6.085187757,6.248371356,6.173907034,6.475758827,5.563811012,5.430805313,3.729892769,2.964713376,3.247870147,3.198316143,3.293245606
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.10174677,0.098818764,0.103788239,0.115103983,0.133452664,0.161846313,0.168342535,0.164877477,0.177688182,0.193376635,0.207297887,0.181463253,0.178570549,0.223551579,0.214413452,0.224622715,0.207327056,0.21446716,0.162119504,0.152807753,0.16460493,0.17451718,0.238160739,0.268518218,0.333643786,0.369824019,0.421256718,0.621553474,0.625450763,0.692304948
Middle East & North Africa (excluding high income),MNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.353808505,2.35829476,2.471704238,2.588645495,2.750269634,2.783504743,2.798982146,2.895210594,2.770187638,2.815193465,2.894083064,2.980104874,2.990371811,3.025351673,3.153927312,3.33057471,3.428547036,3.496359901,3.564522832,3.624265031,3.625089924,3.578487717,3.682368776,3.68911395,3.702736126,3.605572618,3.588004412,3.680911622,3.693564073,3.674748975
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.166373117,2.240139679,2.432146402,2.114164905,2.060881043,2.174225779,2.536812422,2.739860874,2.896346982,1.996696375,2.512604347,2.749473566,2.902457711,3.08688854,3.325980246,3.255944948,3.544571467,3.409782674,4.360024664,2.830368724,4.16513287,4.09625219,3.754425023,3.654176435,3.570222461,3.793242395,3.454908775,3.647330429,4.017826292,4.179875994
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.000648644,6.708856099,5.750071317,5.219549216,4.48401267,4.411384806,3.686838496,3.577170097,3.554874794,3.545415913,3.672002086,3.627758785,3.848286283,3.699650548,3.766821327,4.321570308,4.811637218,4.996847403,4.924281211,5.114911257,5.295058101,5.732636649,6.138200988,6.460109232,6.242199693,5.835232337,5.997580528,6.3242281,6.811017869,7.13704541
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.084188631,0.069315528,0.079612758,0.090805078,0.073761776,0.075024864,0.072141309,0.078079019,0.073272216,0.070942876,0.080479478,0.077384445,0.083979919,0.09902665,0.096981827,0.084606917,0.089699153,0.104790708,0.102537947,0.110979086,0.116149443,0.140990764,0.150280077,0.166325224,0.186645239,0.205638319,0.26284917,0.252367557,0.236202713,0.247642485
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.46858791,0.474277235,0.470308406,0.469365204,0.462164893,0.491526214,0.506419589,0.495113671,0.48617899,0.49606752,0.471242518,0.506911558,0.549313642,0.51329611,0.556578395,0.501268106,0.561464279,0.631043273,0.587628374,0.707273999,0.701865029,0.698021064,0.750801754,0.691965879,0.754584647,0.902129112,0.804562807,0.838939285,0.86402456,0.901034695
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.095605771,1.167933953,1.217216981,1.339561535,1.356881365,1.380899224,1.419758094,1.410800812,1.542543611,1.871915063,2.047396815,2.148313908,2.16665648,2.266415026,2.268626679,2.409925014,2.674238776,2.742753963,2.789117802,2.741639064,2.927063408,2.906410475,2.970024269,3.034990528,3.132598572,3.136372847,3.197535651,3.297451534,3.264040403,3.294591006
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.057654016,0.065096326,0.062281151,0.070194369,0.073037375,0.074163319,0.0717713,0.073244895,0.069881488,0.071988625,0.06322696,0.059136513,0.057702925,0.062045183,0.062040026,0.059581449,0.05945889,0.06150215,0.06911734,0.068536589,0.060468438,0.06140197,0.060970713,0.061155306,0.051584038,0.054903075,0.064347018,0.066550469,0.07513114,0.076852396
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.11810422,3.613161097,3.625576654,3.834105237,4.070713615,4.286163781,4.767739226,4.989369471,4.845821805,5.116534722,5.419881762,5.498987215,5.648972376,5.840478801,6.24752146,6.458223838,6.567478733,7.010769524,7.334725007,6.447484757,6.971999328,6.946925766,6.938925371,7.421982283,7.732027867,7.613417385,7.484516849,7.118506884,7.543688365,7.720700215
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,18.98435027,18.58039782,18.62738483,18.77297027,18.84208939,18.83011003,19.18346753,19.89986486,19.85605137,19.72624395,20.10838784,19.79720527,19.18019896,19.2830699,19.32451585,19.23166025,18.71713325,18.88187268,18.11132121,16.68193397,17.2717952,16.54623156,15.7865727,16.08629033,16.0241509,15.57121575,15.1794041,14.8984536,15.26852327,14.75353008
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,0.791174449,0.834652015,0.933877499,1.052328308,1.102549568,1.16358982,1.16344858,1.163625974,1.113437333,1.066437401,1.325144015,1.127864399,1.185115565,1.227179927,1.288932235,1.27355958,1.302515688,1.447105616,1.460405355,1.490993833,1.561664614,1.628626911,1.719202889,1.761033565,1.839923095,1.777604132,1.805852646,1.758338607,1.724811534
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.068095087,0.062538797,0.056131565,0.062003172,0.05793545,0.054004935,0.060098895,0.059080248,0.061723163,0.057873106,0.057645987,0.055687479,0.056195483,0.05891112,0.059101281,0.054852968,0.052209623,0.055041414,0.055644793,0.067340427,0.082294427,0.081582528,0.105266634,0.105611913,0.110984851,0.104828443,0.100852013,0.087864883,0.086370866,0.091710278
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.7642763,0.838713191,0.916431682,0.839110774,0.742773385,0.79648677,0.90332956,0.866938889,0.760130255,0.727011063,0.791358811,0.808147727,0.711821607,0.758715077,0.721938278,0.702679863,0.615049829,0.547021373,0.570472311,0.491392602,0.559542722,0.574143901,0.560573123,0.618854213,0.640152925,0.585665602,0.587437349,0.560735375,0.553915601,0.567031243
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.45650004,0.44369581,0.505966337,0.486006439,0.546996277,0.561211319,0.585987298,0.616834853,0.707601408,0.701007034,0.735865047,0.756822378,0.772008996,0.85664979,0.841034656,0.79564736,0.822812966,0.838170166,0.791174849,0.760747617,0.770185297,0.802685307,0.777699501,0.730466243,0.76666913,0.836694131,0.842041358,0.845609592,0.777513538,0.786323459
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.924081247,10.2529576,10.09275057,10.34311274,10.22308107,10.61581838,11.1792938,10.65362429,10.61487117,10.21054272,10.178636,10.41493988,10.36786976,10.49965052,10.57132609,10.28991121,10.01462043,10.04474769,10.04646055,9.708786357,10.29828126,9.511130441,9.398409929,9.348128895,8.881703067,9.292250246,9.309281866,9.092131413,8.783850008,8.437074627
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.91033516,6.412885653,7.045537737,7.520887683,7.934763835,7.889091169,7.897134573,8.294823544,8.550221778,8.89752893,7.635326646,7.692050359,7.573555473,8.14264597,8.13169251,7.862364379,7.981673212,8.016303569,7.73245798,7.751527071,8.469598181,7.995012096,7.66951117,7.776167641,7.613049325,7.610906295,7.404691495,7.148044335,7.076542655,6.722269985
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.047918771,0.058616708,0.059414168,0.066298782,0.079835737,0.085180514,0.086025398,0.09419591,0.097876551,0.129229164,0.131110161,0.138643619,0.1101366,0.11758793,0.108060442,0.121361488,0.098797193,0.100697567,0.11122873,0.143560461,0.170829609,0.190710912,0.219533393,0.222412502,0.259630493,0.260409831,0.373638073,0.44281343,0.532856949,0.466487529
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,13.54448844,13.12866088,11.84717149,10.75689419,10.70663812,10.66304769,9.666505558,9.649715333,9.63669654,8.668015025,8.673026886,7.719772267,7.72872169,6.767208072,6.773101142,6.784260544,4.85719844,3.895977316,3.905105839,3.908922027,3.90586848,3.889915307,3.829950125,4.675519052,4.57038398,5.364327104,5.246130861,5.992124662,5.031868388,4.945598307
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.700102108,6.474778976,6.903191098,6.707351212,6.693370166,6.623291773,6.808681672,7.322878375,7.124508519,7.460040155,7.634082484,8.14843448,7.987843717,8.293603875,8.034250802,8.280316298,8.189552277,7.876793517,8.021502927,7.244456858,7.136782411,6.909215537,7.284317645,7.179036805,7.078489829,7.003080396,6.616321362,6.841033801,6.603273193,6.830414187
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.26287726,10.20176714,10.13602965,10.12576607,10.20962406,10.26321019,10.50278858,10.64827373,10.57299805,10.53683583,10.73027,10.66622285,10.5003134,10.60790013,10.63441413,10.58866384,10.45666283,10.51033755,10.16890419,9.505559838,9.823559366,9.598293765,9.403927744,9.386438272,9.148267542,9.041195885,8.92828892,8.854910298,8.832554965,8.518928882
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.605620097,8.294695985,7.515513339,7.326721587,7.587847259,8.685158183,8.769397427,8.915259611,8.562428747,9.504453861,10.71130121,11.80382986,12.46849046,13.03668398,12.66174005,12.32907875,15.30471323,16.21829003,15.58263488,16.15918527,16.33636598,16.72035316,17.12590759,16.50911219,16.55913647,16.73037807,16.40037499,15.83714499,16.43064961,16.51832088
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.74036521,4.562867667,4.278255398,4.145442762,4.187601423,4.134414771,4.314347053,4.516108634,4.594749001,4.645482761,4.549741364,4.616177929,4.782479807,5.056469298,5.125064168,5.338576626,5.604815633,5.846922237,5.960050934,5.668375085,5.999956204,6.168150057,6.262000918,6.354197406,6.440696435,6.256087694,6.222126243,6.150494581,6.006908245,5.965549471
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.511462775,0.505941227,0.547333214,0.58743121,0.589964161,0.621556256,0.625351542,0.632277869,0.619964353,0.659810648,0.637235528,0.627065854,0.626780855,0.633162187,0.695288374,0.697760706,0.743977131,0.803959761,0.764580804,0.763399641,0.723151157,0.713484609,0.711205881,0.711316508,0.740642496,0.777980523,0.848191717,0.918894162,0.852449537,0.853451601
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.097973525,1.246980469,1.425002212,1.457335171,1.518006602,1.605262315,1.591135248,1.640740144,1.982547345,1.702275137,1.758985066,2.031999749,1.733424281,1.738114881,1.729713905,2.153745971,2.223493382,2.179732341,2.088533263,2.444271263,2.536139879,2.708290234,2.785721563,2.682153552,2.766925426,2.704001039,2.674888648,2.473106521,2.415218377,3.151777743
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.944407549,0.897577586,0.912473368,0.927111908,0.939822271,1.049120303,1.126577168,1.102289553,1.044610888,1.107334121,1.074117523,0.982420485,1.014468767,0.983226462,1.119957677,1.111653253,1.086639491,1.182151884,1.32922846,1.419198715,1.53953674,1.642935704,1.617501302,1.65619083,1.751666469,1.776186591,1.826370868,1.717106975,1.695133992,1.728872515
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.667328385,0.644831227,0.682020389,0.723329265,0.761415884,0.891690725,0.947494952,1.028481795,0.996349698,0.938765622,0.924854329,0.885137064,0.880476054,0.887719783,0.888100919,0.888811583,0.790313436,0.817539923,0.823540668,0.820898397,0.865731796,0.857710061,0.879097862,0.957872593,1.004883274,1.077438915,1.162905266,1.250720206,1.276333177,1.3174392
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,12.49687578,12.21001221,11.92605844,11.62182579,11.27904354,10.93075368,10.60895396,10.31991744,10.64584812,11.09542062,11.08256505,11.06639833,11.55372503,13.11078566,12.74274938,12.39285318,10.99361289,10.62360581,11.32686049,11.51315754,12.25899915,12.35607969,12.36232855,11.80173055,14.03233049,14.57644169,13.99462606,13.95400759
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.561452968,0.5462297,0.526997247,0.514960896,0.462745193,0.461394594,0.465952554,0.483828145,0.515681685,0.488594329,0.513770409,0.594894541,0.612633192,0.669842936,0.786567494,0.75859946,0.712558972,0.729656413,0.666854613,0.683527028,0.661983635,0.660976019,0.609228487,0.635488335,0.695875874,0.749812228,0.860754509,0.834906248,0.810356522,0.794342263
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.189263028,9.193594772,8.950395696,8.94455034,8.814909778,8.80943173,9.199373349,8.916766668,8.235419879,7.992184018,7.73080499,7.676987465,7.515492328,7.793047036,7.905511788,7.895886085,8.234912499,8.220760788,8.087182909,7.791547049,8.247028077,8.159838047,7.969647665,7.841704806,7.516889481,7.610089275,7.895688724,8.238615375,8.213615723,7.773641839
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.452384295,0.423521137,0.483794148,0.506403061,0.505324163,0.510807796,0.536301548,0.566123389,0.484427146,0.441518489,0.47351808,0.490050189,0.45289988,0.441863926,0.447847943,0.440300896,0.421397967,0.395093398,0.42230754,0.418842527,0.459294202,0.467601424,0.480974822,0.503783314,0.501195366,0.492059823,0.499834555,0.49527151,0.498020767,0.51161184
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.929462902,5.557046296,4.882931154,4.441736301,4.014887883,3.726513406,3.272701175,2.957852399,2.646845181,2.869271294,3.073557524,3.163846056,3.012046662,3.058653353,3.103270154,3.219370743,3.257170362,2.694557144,2.9764135,2.252099357,2.091026871,1.496946188,1.546140917,1.105119558,1.242929106,0.993743981,1.181585649,2.127657859,1.970891065,2.175850956
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.113903954,4.294075391,4.699324611,4.595232659,4.734012075,5.055766027,4.843031237,5.038096338,5.472335376,6.088378078,5.99228486,5.923154167,6.295808218,5.78650313,5.92625189,6.233261377,5.74494832,5.577179172,5.38350514,5.327278898,4.817886772,4.723629222,4.585897919,4.452394369,4.415895252,4.812669696,4.722311267,5.177519279,4.813385529,4.339768426
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.509953328,0.484645379,0.577500713,0.642925246,0.742998077,0.821039997,0.789531492,0.852999893,0.867278203,0.849576933,0.686987577,0.69269339,0.715027219,0.736000955,0.732969451,0.675567367,0.713682384,0.665456805,0.765258975,0.801392524,0.873693548,0.893233107,0.874509241,0.882502048,0.924356922,1.031086345,1.1457541,1.268212126,1.314538119,1.257269119
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.910805841,0.913199569,0.916163371,0.915058726,0.903619128,0.929963694,0.954580736,0.935356101,0.931105293,0.942013347,0.962827017,1.080325338,1.00386775,1.090074078,1.313986982,1.26564682,1.272993449,1.199418882,1.003772588,1.023658838,1.086294806,1.061322983,1.02419913,1.080254494,1.139147236,1.163926022,1.322313254,1.388741848,1.358443424,1.352486338
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.80269206,11.67484942,11.53294403,11.45042768,11.45031245,11.52492281,11.73076068,11.89386034,11.82031651,11.82957015,12.04980326,12.03423619,11.86193388,12.00856196,12.03049347,11.96583609,11.79388856,11.85055015,11.45713949,10.66216577,11.04051966,10.7807243,10.54394015,10.55803794,10.27708255,10.10358798,9.960827181,9.836417914,9.867219268,9.5233004
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,28.39191713,32.81590235,31.14835145,34.17407173,36.92955423,36.9807409,39.56430144,46.11408468,45.611251,47.28502434,44.36965215,42.20490814,45.57015982,46.41127775,47.65130568,45.41009404,43.12060416,40.44994316,36.72425782,33.5781362,35.35445603,37.79575353,39.3984246,37.42076185,36.87572559,35.11179773,33.49303982,32.2816777,31.23540631,32.76177492
